20250101 170400;0.905170;0.905460;0.905170;0.905170;0
20250101 170500;0.905170;0.905210;0.905170;0.905210;0
20250101 170600;0.905210;0.905210;0.905210;0.905210;0
20250101 170700;0.905210;0.905240;0.905120;0.905130;0
20250101 170800;0.905130;0.905130;0.905130;0.905130;0
20250101 170900;0.905150;0.905150;0.905150;0.905150;0
20250101 171000;0.905150;0.905150;0.905150;0.905150;0
20250101 171100;0.905150;0.905170;0.905150;0.905170;0
20250101 171200;0.905170;0.905170;0.905170;0.905170;0
20250101 171300;0.905170;0.905170;0.905170;0.905170;0
20250101 171400;0.905170;0.905170;0.905170;0.905170;0
20250101 171500;0.905170;0.905170;0.905170;0.905170;0
20250101 171600;0.905170;0.905170;0.905170;0.905170;0
20250101 171700;0.905170;0.905770;0.905170;0.905770;0
20250101 171800;0.905730;0.905770;0.905720;0.905770;0
20250101 171900;0.906230;0.906230;0.906220;0.906230;0
20250101 172000;0.906000;0.906220;0.906000;0.906220;0
20250101 172100;0.906170;0.906300;0.906160;0.906160;0
20250101 172200;0.906180;0.906180;0.906160;0.906160;0
20250101 172400;0.906160;0.906160;0.906160;0.906160;0
20250101 172500;0.906160;0.906160;0.906160;0.906160;0
20250101 172600;0.906160;0.906160;0.906150;0.906160;0
20250101 172700;0.906160;0.906160;0.906160;0.906160;0
20250101 172800;0.906160;0.906170;0.906130;0.906170;0
20250101 172900;0.906100;0.906170;0.904870;0.904880;0
20250101 173000;0.905440;0.906170;0.904880;0.906070;0
20250101 173100;0.906030;0.906190;0.906020;0.906190;0
20250101 173200;0.906210;0.906370;0.905940;0.905960;0
20250101 173300;0.905970;0.906030;0.905970;0.906020;0
20250101 173400;0.906020;0.906130;0.904830;0.906130;0
20250101 173500;0.906130;0.906130;0.906120;0.906130;0
20250101 173600;0.906130;0.906130;0.905980;0.906090;0
20250101 173700;0.906130;0.906130;0.905710;0.905710;0
20250101 173800;0.905710;0.905710;0.905710;0.905710;0
20250101 173900;0.906040;0.906130;0.905960;0.905970;0
20250101 174000;0.906120;0.906130;0.905510;0.905510;0
20250101 174100;0.905520;0.905520;0.905520;0.905520;0
20250101 174200;0.905420;0.905930;0.905290;0.905760;0
20250101 174300;0.905770;0.905930;0.905730;0.905770;0
20250101 174400;0.905870;0.905960;0.905760;0.905790;0
20250101 174500;0.905830;0.905890;0.905800;0.905890;0
20250101 174600;0.905690;0.905840;0.905040;0.905190;0
20250101 174700;0.905180;0.905180;0.905090;0.905090;0
20250101 174800;0.905090;0.905970;0.905090;0.905960;0
20250101 174900;0.905830;0.905970;0.905830;0.905970;0
20250101 175000;0.905750;0.905900;0.905020;0.905020;0
20250101 175100;0.905020;0.905020;0.904940;0.904940;0
20250101 175200;0.905870;0.905870;0.905820;0.905870;0
20250101 175300;0.905870;0.905870;0.905870;0.905870;0
20250101 175400;0.905290;0.905830;0.905290;0.905830;0
20250101 175500;0.905670;0.905870;0.905650;0.905660;0
20250101 175600;0.905670;0.905830;0.905650;0.905660;0
20250101 175700;0.905660;0.906130;0.905630;0.906130;0
20250101 175800;0.906130;0.906130;0.906120;0.906130;0
20250101 175900;0.906130;0.906130;0.906120;0.906130;0
20250101 180000;0.906130;0.906860;0.906130;0.906670;0
20250101 180100;0.906810;0.906990;0.906770;0.906970;0
20250101 180200;0.907010;0.907200;0.907010;0.907080;0
20250101 180300;0.907140;0.907250;0.907130;0.907190;0
20250101 180400;0.907190;0.907190;0.907020;0.907020;0
20250101 180500;0.907070;0.907150;0.907070;0.907080;0
20250101 180600;0.907070;0.907140;0.907070;0.907120;0
20250101 180700;0.907140;0.907220;0.907110;0.907220;0
20250101 180800;0.907250;0.907290;0.907230;0.907260;0
20250101 180900;0.907250;0.907400;0.907210;0.907400;0
20250101 181000;0.907360;0.907430;0.907310;0.907400;0
20250101 181100;0.907410;0.907410;0.907240;0.907250;0
20250101 181200;0.907250;0.907270;0.907150;0.907180;0
20250101 181300;0.907180;0.907180;0.907030;0.907160;0
20250101 181400;0.907150;0.907150;0.907090;0.907090;0
20250101 181500;0.907120;0.907260;0.907120;0.907250;0
20250101 181600;0.907240;0.907240;0.907200;0.907210;0
20250101 181700;0.907200;0.907240;0.907190;0.907240;0
20250101 181800;0.907240;0.907240;0.907200;0.907220;0
20250101 181900;0.907210;0.907240;0.907130;0.907180;0
20250101 182000;0.907180;0.907250;0.907170;0.907220;0
20250101 182100;0.907220;0.907280;0.907180;0.907190;0
20250101 182200;0.907180;0.907180;0.907160;0.907170;0
20250101 182300;0.907200;0.907310;0.907160;0.907290;0
20250101 182400;0.907270;0.907290;0.907250;0.907260;0
20250101 182500;0.907270;0.907290;0.907230;0.907260;0
20250101 182600;0.907250;0.907260;0.907230;0.907250;0
20250101 182700;0.907240;0.907300;0.907240;0.907290;0
20250101 182800;0.907300;0.907310;0.907290;0.907310;0
20250101 182900;0.907300;0.907350;0.907280;0.907350;0
20250101 183000;0.907350;0.907470;0.907350;0.907430;0
20250101 183100;0.907410;0.907470;0.907380;0.907430;0
20250101 183200;0.907440;0.907540;0.907440;0.907500;0
20250101 183300;0.907500;0.907560;0.907500;0.907540;0
20250101 183400;0.907550;0.907550;0.907500;0.907500;0
20250101 183500;0.907500;0.907520;0.907470;0.907490;0
20250101 183600;0.907520;0.907620;0.907470;0.907550;0
20250101 183700;0.907550;0.907610;0.907540;0.907600;0
20250101 183800;0.907600;0.907650;0.907600;0.907620;0
20250101 183900;0.907620;0.907630;0.907580;0.907580;0
20250101 184000;0.907590;0.907600;0.907570;0.907590;0
20250101 184100;0.907560;0.907570;0.907560;0.907560;0
20250101 184200;0.907570;0.907590;0.907520;0.907520;0
20250101 184300;0.907540;0.907590;0.907510;0.907540;0
20250101 184400;0.907540;0.907620;0.907540;0.907600;0
20250101 184500;0.907600;0.907650;0.907590;0.907600;0
20250101 184600;0.907580;0.907610;0.907580;0.907600;0
20250101 184700;0.907590;0.907610;0.907590;0.907590;0
20250101 184800;0.907590;0.907590;0.907480;0.907490;0
20250101 184900;0.907480;0.907570;0.907470;0.907550;0
20250101 185000;0.907540;0.907610;0.907540;0.907550;0
20250101 185100;0.907550;0.907560;0.907530;0.907550;0
20250101 185200;0.907540;0.907560;0.907490;0.907520;0
20250101 185300;0.907540;0.907600;0.907530;0.907580;0
20250101 185400;0.907580;0.907660;0.907580;0.907640;0
20250101 185500;0.907640;0.907670;0.907640;0.907650;0
20250101 185600;0.907650;0.907690;0.907590;0.907670;0
20250101 185700;0.907690;0.907770;0.907660;0.907770;0
20250101 185800;0.907760;0.907760;0.907690;0.907700;0
20250101 185900;0.907710;0.907790;0.907670;0.907670;0
20250101 190000;0.907680;0.907750;0.907650;0.907710;0
20250101 190100;0.907710;0.907780;0.907660;0.907750;0
20250101 190200;0.907750;0.907780;0.907710;0.907730;0
20250101 190300;0.907740;0.907770;0.907690;0.907690;0
20250101 190400;0.907720;0.907720;0.907640;0.907700;0
20250101 190500;0.907690;0.907690;0.907580;0.907580;0
20250101 190600;0.907570;0.907650;0.907570;0.907650;0
20250101 190700;0.907650;0.907690;0.907590;0.907600;0
20250101 190800;0.907610;0.907630;0.907580;0.907630;0
20250101 190900;0.907620;0.907640;0.907590;0.907610;0
20250101 191000;0.907600;0.907600;0.907500;0.907510;0
20250101 191100;0.907530;0.907580;0.907500;0.907550;0
20250101 191200;0.907580;0.907610;0.907540;0.907550;0
20250101 191300;0.907550;0.907630;0.907530;0.907610;0
20250101 191400;0.907610;0.907680;0.907610;0.907660;0
20250101 191500;0.907640;0.907700;0.907630;0.907700;0
20250101 191600;0.907700;0.907700;0.907500;0.907610;0
20250101 191700;0.907610;0.907610;0.907490;0.907500;0
20250101 191800;0.907500;0.907550;0.907480;0.907550;0
20250101 191900;0.907550;0.907610;0.907530;0.907570;0
20250101 192000;0.907560;0.907570;0.907420;0.907420;0
20250101 192100;0.907420;0.907460;0.907420;0.907460;0
20250101 192200;0.907450;0.907490;0.907410;0.907430;0
20250101 192300;0.907430;0.907450;0.907380;0.907410;0
20250101 192400;0.907410;0.907460;0.907410;0.907440;0
20250101 192500;0.907460;0.907480;0.907400;0.907420;0
20250101 192600;0.907400;0.907400;0.907370;0.907390;0
20250101 192700;0.907390;0.907400;0.907350;0.907390;0
20250101 192800;0.907380;0.907380;0.907380;0.907380;0
20250101 192900;0.907380;0.907380;0.907260;0.907270;0
20250101 193000;0.907280;0.907370;0.907270;0.907330;0
20250101 193100;0.907320;0.907340;0.907290;0.907300;0
20250101 193200;0.907290;0.907290;0.907170;0.907190;0
20250101 193300;0.907180;0.907180;0.907110;0.907150;0
20250101 193400;0.907160;0.907170;0.907080;0.907100;0
20250101 193500;0.907120;0.907130;0.907080;0.907080;0
20250101 193600;0.907100;0.907120;0.907080;0.907100;0
20250101 193700;0.907090;0.907090;0.907050;0.907050;0
20250101 193800;0.907050;0.907050;0.906900;0.906950;0
20250101 193900;0.906990;0.907060;0.906960;0.907020;0
20250101 194000;0.907010;0.907060;0.906950;0.907000;0
20250101 194100;0.907000;0.907040;0.906990;0.907040;0
20250101 194200;0.907030;0.907050;0.907000;0.907050;0
20250101 194300;0.907040;0.907060;0.906960;0.906960;0
20250101 194400;0.906970;0.907010;0.906950;0.907010;0
20250101 194500;0.907010;0.907010;0.906920;0.906930;0
20250101 194600;0.906930;0.906980;0.906910;0.906920;0
20250101 194700;0.906920;0.906920;0.906810;0.906820;0
20250101 194800;0.906810;0.906890;0.906810;0.906880;0
20250101 194900;0.906880;0.906880;0.906790;0.906830;0
20250101 195000;0.906850;0.906860;0.906750;0.906770;0
20250101 195100;0.906760;0.906770;0.906660;0.906710;0
20250101 195200;0.906700;0.906740;0.906630;0.906660;0
20250101 195300;0.906640;0.906650;0.906580;0.906590;0
20250101 195400;0.906590;0.906610;0.906530;0.906560;0
20250101 195500;0.906550;0.906560;0.906490;0.906520;0
20250101 195600;0.906530;0.906580;0.906510;0.906530;0
20250101 195700;0.906540;0.906540;0.906500;0.906500;0
20250101 195800;0.906520;0.906730;0.906520;0.906690;0
20250101 195900;0.906720;0.906830;0.906720;0.906820;0
20250101 200000;0.906820;0.907100;0.906780;0.906940;0
20250101 200100;0.906940;0.907260;0.906930;0.907210;0
20250101 200200;0.907240;0.907290;0.907180;0.907230;0
20250101 200300;0.907210;0.907240;0.907040;0.907070;0
20250101 200400;0.907070;0.907130;0.907040;0.907120;0
20250101 200500;0.907140;0.907190;0.907110;0.907190;0
20250101 200600;0.907180;0.907190;0.907060;0.907070;0
20250101 200700;0.907060;0.907320;0.907060;0.907320;0
20250101 200800;0.907320;0.907360;0.907310;0.907360;0
20250101 200900;0.907340;0.907380;0.907290;0.907300;0
20250101 201000;0.907310;0.907330;0.907230;0.907250;0
20250101 201100;0.907250;0.907260;0.907140;0.907260;0
20250101 201200;0.907270;0.907300;0.907240;0.907280;0
20250101 201300;0.907270;0.907290;0.907160;0.907160;0
20250101 201400;0.907140;0.907170;0.907080;0.907160;0
20250101 201500;0.907150;0.907160;0.907010;0.907040;0
20250101 201600;0.907070;0.907130;0.907050;0.907130;0
20250101 201700;0.907110;0.907290;0.907110;0.907290;0
20250101 201800;0.907280;0.907330;0.907230;0.907330;0
20250101 201900;0.907330;0.907330;0.907260;0.907260;0
20250101 202000;0.907240;0.907290;0.907210;0.907240;0
20250101 202100;0.907240;0.907260;0.907190;0.907220;0
20250101 202200;0.907210;0.907210;0.907090;0.907130;0
20250101 202300;0.907130;0.907170;0.907080;0.907080;0
20250101 202400;0.907090;0.907090;0.906980;0.906990;0
20250101 202500;0.906990;0.907010;0.906870;0.906890;0
20250101 202600;0.906910;0.906910;0.906830;0.906840;0
20250101 202700;0.906850;0.906910;0.906850;0.906860;0
20250101 202800;0.906860;0.906890;0.906840;0.906860;0
