20250202 193400;0.916080;0.916190;0.916040;0.916090;0
20250202 193500;0.916100;0.916310;0.916020;0.916160;0
20250202 193600;0.916170;0.916210;0.916060;0.916150;0
20250202 193700;0.916150;0.916300;0.916120;0.916280;0
20250202 193800;0.916280;0.916540;0.916280;0.916440;0
20250202 193900;0.916430;0.916640;0.916380;0.916580;0
20250202 194000;0.916560;0.916570;0.916380;0.916410;0
20250202 194100;0.916420;0.916520;0.916360;0.916440;0
20250202 194200;0.916420;0.916490;0.916200;0.916470;0
20250202 194300;0.916460;0.916540;0.916340;0.916360;0
20250202 194400;0.916370;0.916580;0.916320;0.916540;0
20250202 194500;0.916520;0.916570;0.916370;0.916430;0
20250202 194600;0.916420;0.916420;0.916190;0.916290;0
20250202 194700;0.916290;0.916510;0.916270;0.916410;0
20250202 194800;0.916420;0.916490;0.916250;0.916310;0
20250202 194900;0.916300;0.916360;0.916270;0.916320;0
20250202 195000;0.916330;0.916400;0.916180;0.916380;0
20250202 195100;0.916370;0.916460;0.916200;0.916260;0
20250202 195200;0.916250;0.916440;0.916190;0.916400;0
20250202 195300;0.916410;0.916500;0.916230;0.916310;0
20250202 195400;0.916300;0.916460;0.915910;0.916230;0
20250202 195500;0.916230;0.916420;0.916200;0.916250;0
20250202 195600;0.916240;0.916380;0.916200;0.916280;0
20250202 195700;0.916280;0.916410;0.916240;0.916410;0
20250202 195800;0.916410;0.916550;0.916380;0.916540;0
20250202 195900;0.916550;0.916620;0.916140;0.916150;0
20250202 200000;0.916160;0.916300;0.916090;0.916170;0
20250202 200100;0.916180;0.916280;0.916070;0.916240;0
20250202 200200;0.916220;0.916330;0.916110;0.916280;0
20250202 200300;0.916270;0.916440;0.916190;0.916380;0
20250202 200400;0.916380;0.916400;0.916120;0.916150;0
20250202 200500;0.916130;0.916130;0.915910;0.915930;0
20250202 200600;0.915940;0.916040;0.915830;0.915940;0
20250202 200700;0.915950;0.915980;0.915740;0.915950;0
20250202 200800;0.915910;0.916260;0.915870;0.915990;0
20250202 200900;0.916030;0.916030;0.915700;0.915710;0
20250202 201000;0.915700;0.915790;0.915470;0.915530;0
20250202 201100;0.915530;0.915530;0.915330;0.915510;0
20250202 201200;0.915510;0.915540;0.915410;0.915510;0
20250202 201300;0.915510;0.915600;0.915460;0.915570;0
20250202 201400;0.915570;0.915690;0.915570;0.915690;0
20250202 201500;0.915690;0.915780;0.915650;0.915660;0
20250202 201600;0.915660;0.915740;0.915560;0.915610;0
20250202 201700;0.915610;0.915730;0.915590;0.915690;0
20250202 201800;0.915690;0.915750;0.915590;0.915720;0
20250202 201900;0.915740;0.915760;0.915570;0.915740;0
20250202 202000;0.915730;0.915740;0.915500;0.915650;0
20250202 202100;0.915670;0.915730;0.915300;0.915320;0
20250202 202200;0.915330;0.915350;0.915220;0.915350;0
20250202 202300;0.915350;0.915550;0.915340;0.915550;0
20250202 202400;0.915540;0.915630;0.915540;0.915580;0
20250202 202500;0.915580;0.915700;0.915510;0.915570;0
20250202 202600;0.915560;0.915700;0.915390;0.915410;0
20250202 202700;0.915400;0.915510;0.915320;0.915360;0
20250202 202800;0.915360;0.915390;0.915280;0.915290;0
20250202 202900;0.915290;0.915350;0.915280;0.915330;0
20250202 203000;0.915330;0.915350;0.915240;0.915250;0
20250202 203100;0.915270;0.915270;0.914990;0.915060;0
20250202 203200;0.915070;0.915140;0.915030;0.915140;0
20250202 203300;0.915160;0.915310;0.915160;0.915290;0
20250202 203400;0.915290;0.915410;0.915210;0.915230;0
20250202 203500;0.915230;0.915270;0.915100;0.915240;0
20250202 203600;0.915260;0.915320;0.915230;0.915230;0
20250202 203700;0.915240;0.915280;0.915120;0.915280;0
20250202 203800;0.915280;0.915280;0.915110;0.915250;0
20250202 203900;0.915260;0.915400;0.915240;0.915280;0
20250202 204000;0.915280;0.915440;0.915240;0.915350;0
20250202 204100;0.915350;0.915430;0.915320;0.915430;0
20250202 204200;0.915440;0.915490;0.915380;0.915410;0
20250202 204300;0.915410;0.915450;0.915290;0.915290;0
20250202 204400;0.915280;0.915340;0.915220;0.915290;0
20250202 204500;0.915310;0.915430;0.915260;0.915330;0
20250202 204600;0.915360;0.915480;0.915360;0.915480;0
20250202 204700;0.915480;0.915480;0.915390;0.915480;0
20250202 204800;0.915450;0.915580;0.915390;0.915580;0
20250202 204900;0.915580;0.915620;0.915550;0.915610;0
20250202 205000;0.915610;0.915790;0.915610;0.915640;0
20250202 205100;0.915630;0.915750;0.915630;0.915660;0
20250202 205200;0.915650;0.915750;0.915610;0.915660;0
20250202 205300;0.915650;0.915690;0.915600;0.915660;0
20250202 205400;0.915660;0.915720;0.915630;0.915690;0
20250202 205500;0.915680;0.915810;0.915680;0.915690;0
20250202 205600;0.915680;0.915850;0.915680;0.915830;0
20250202 205700;0.915820;0.915910;0.915790;0.915860;0
20250202 205800;0.915850;0.915850;0.915760;0.915830;0
20250202 205900;0.915820;0.915880;0.915800;0.915820;0
20250202 210000;0.915840;0.916070;0.915830;0.916060;0
20250202 210100;0.916060;0.916100;0.916000;0.916100;0
20250202 210200;0.916110;0.916210;0.916100;0.916200;0
20250202 210300;0.916250;0.916350;0.916200;0.916320;0
20250202 210400;0.916320;0.916440;0.916320;0.916350;0
20250202 210500;0.916360;0.916370;0.916220;0.916290;0
20250202 210600;0.916290;0.916620;0.916290;0.916520;0
20250202 210700;0.916530;0.916700;0.916500;0.916540;0
20250202 210800;0.916540;0.916650;0.916500;0.916630;0
20250202 210900;0.916650;0.916650;0.916450;0.916530;0
20250202 211000;0.916520;0.916580;0.916400;0.916400;0
20250202 211100;0.916400;0.916490;0.916400;0.916450;0
20250202 211200;0.916460;0.916570;0.916320;0.916390;0
20250202 211300;0.916380;0.916530;0.916370;0.916410;0
20250202 211400;0.916400;0.916460;0.916290;0.916390;0
20250202 211500;0.916420;0.916480;0.916320;0.916450;0
20250202 211600;0.916460;0.916500;0.916400;0.916410;0
20250202 211700;0.916400;0.916480;0.916240;0.916300;0
20250202 211800;0.916310;0.916350;0.916230;0.916240;0
20250202 211900;0.916260;0.916320;0.916230;0.916280;0
20250202 212000;0.916260;0.916390;0.916260;0.916280;0
20250202 212100;0.916290;0.916510;0.916290;0.916430;0
20250202 212200;0.916410;0.916460;0.916380;0.916420;0
20250202 212300;0.916420;0.916450;0.916390;0.916420;0
20250202 212400;0.916420;0.916430;0.916260;0.916290;0
20250202 212500;0.916280;0.916350;0.916230;0.916230;0
20250202 212600;0.916220;0.916430;0.916170;0.916360;0
20250202 212700;0.916360;0.916430;0.916310;0.916420;0
20250202 212800;0.916390;0.916480;0.916340;0.916470;0
20250202 212900;0.916480;0.916480;0.916320;0.916350;0
20250202 213000;0.916340;0.916530;0.916300;0.916520;0
20250202 213100;0.916520;0.916660;0.916520;0.916580;0
20250202 213200;0.916590;0.916640;0.916460;0.916620;0
20250202 213300;0.916610;0.916650;0.916570;0.916610;0
20250202 213400;0.916600;0.916600;0.916440;0.916460;0
20250202 213500;0.916450;0.916460;0.916340;0.916350;0
20250202 213600;0.916360;0.916370;0.916230;0.916320;0
20250202 213700;0.916340;0.916390;0.916270;0.916360;0
20250202 213800;0.916340;0.916360;0.916240;0.916350;0
20250202 213900;0.916340;0.916480;0.916340;0.916400;0
20250202 214000;0.916390;0.916410;0.916300;0.916330;0
20250202 214100;0.916330;0.916400;0.916290;0.916370;0
20250202 214200;0.916390;0.916420;0.916220;0.916230;0
20250202 214300;0.916220;0.916370;0.916160;0.916190;0
20250202 214400;0.916190;0.916260;0.916140;0.916170;0
20250202 214500;0.916160;0.916180;0.916060;0.916090;0
20250202 214600;0.916080;0.916110;0.916000;0.916000;0
20250202 214700;0.915970;0.915990;0.915830;0.915860;0
20250202 214800;0.915850;0.915970;0.915820;0.915860;0
20250202 214900;0.915850;0.916000;0.915840;0.915920;0
20250202 215000;0.915920;0.916070;0.915900;0.915990;0
20250202 215100;0.916030;0.916080;0.915930;0.915940;0
20250202 215200;0.915940;0.916100;0.915920;0.916080;0
20250202 215300;0.916100;0.916100;0.916010;0.916070;0
20250202 215400;0.916050;0.916180;0.916030;0.916180;0
20250202 215500;0.916170;0.916230;0.916080;0.916220;0
20250202 215600;0.916200;0.916230;0.916030;0.916170;0
20250202 215700;0.916200;0.916230;0.916160;0.916180;0
20250202 215800;0.916180;0.916230;0.916140;0.916170;0
20250202 215900;0.916190;0.916460;0.916170;0.916460;0
20250202 220000;0.916460;0.916510;0.916410;0.916460;0
20250202 220100;0.916450;0.916540;0.916450;0.916520;0
20250202 220200;0.916500;0.916530;0.916390;0.916400;0
20250202 220300;0.916390;0.916420;0.916360;0.916390;0
20250202 220400;0.916400;0.916500;0.916310;0.916320;0
20250202 220500;0.916320;0.916370;0.916210;0.916290;0
20250202 220600;0.916310;0.916480;0.916270;0.916390;0
20250202 220700;0.916390;0.916400;0.916300;0.916340;0
20250202 220800;0.916330;0.916490;0.916330;0.916480;0
20250202 220900;0.916510;0.916690;0.916470;0.916660;0
20250202 221000;0.916650;0.916720;0.916610;0.916690;0
20250202 221100;0.916690;0.916730;0.916630;0.916650;0
20250202 221200;0.916650;0.916670;0.916530;0.916610;0
20250202 221300;0.916610;0.916690;0.916610;0.916650;0
20250202 221400;0.916630;0.917110;0.916630;0.917100;0
20250202 221500;0.917100;0.917130;0.916980;0.917040;0
20250202 221600;0.917050;0.917050;0.916900;0.916910;0
20250202 221700;0.916900;0.917000;0.916880;0.916970;0
