datetime,open,high,low,close,volume
2020-07-27,231.46001,234.95,230.83,233.5,13163100.0
2020-07-28,234.63,234.96001,229.83,230.12,14170100.0
2020-07-29,231.14,233.7,230.31,233.28999,13588300.0
2020-07-30,230.22,234.89,229.0,234.5,20615300.0
2020-07-31,255.82001,255.85001,249.0,253.67,53005100.0
2020-08-03,252.64999,255.39999,250.33,251.96001,23124900.0
2020-08-04,251.56,252.8,247.42999,249.83,17183500.0
2020-08-05,250.19,252.27,247.77,249.12,13050100.0
2020-08-06,249.039993,266.60001,248.67,265.28,45241600.0
2020-08-07,264.079987,278.89001,263.42999,268.44,72766400.0
2020-08-10,268.040009,273.85999,259.69,263.0,30248800.0
2020-08-11,260.19,265.92001,255.13,256.13,28238300.0
2020-08-12,258.97,263.89999,258.10999,259.89001,21415700.0
2020-08-13,261.54999,265.16,259.57001,261.29999,17374000.0
2020-08-14,262.31,262.64999,258.67999,261.23999,14792700.0
2020-08-17,262.5,264.10001,259.39999,261.16,13351100.0
2020-08-18,260.95001,265.14999,259.26001,262.34,18690400.0
2020-08-19,261.39001,267.91,261.35001,262.59,23291500.0
2020-08-20,261.5,269.63,261.45999,269.01001,20299700.0
2020-08-21,268.69,270.48999,266.42001,267.01001,15538600.0
2020-08-24,271.070007,277.25,268.76999,271.39001,23685600.0
2020-08-25,272.41,283.089996,270.26001,280.82001,42127200.0
2020-08-26,284.0,304.67001,284.0,303.91,69015200.0
2020-08-27,300.16,301.23001,292.019989,293.22,30301300.0
2020-08-28,295.0,297.23001,290.98001,293.66,17157400.0
2020-08-31,293.95001,296.88,291.54999,293.20001,17345100.0
2020-09-01,294.70999,301.48999,292.70999,295.44,17295900.0
2020-09-02,298.88,303.60001,293.049988,302.5,24341400.0
2020-09-03,295.98999,297.60001,283.63,291.12,32294100.0
2020-09-04,287.25,289.0,271.14001,282.73001,30333700.0
2020-09-08,271.28,279.29999,269.42001,271.16,24864000.0
2020-09-09,275.76999,278.48001,271.35001,273.72,22918800.0
2020-09-10,275.51001,279.16,267.029999,268.089996,24814700.0
2020-09-11,270.059998,271.39001,262.64001,266.60999,18913900.0
2020-09-14,270.95001,276.64001,265.70001,266.14999,24093800.0
2020-09-15,270.67001,274.51999,269.29999,272.42001,18478500.0
2020-09-16,267.29001,272.44,261.79001,263.51999,29183400.0
2020-09-17,258.28,261.5,250.19,254.82001,31281400.0
2020-09-18,258.39999,259.20001,250.050003,252.53,28130800.0
2020-09-21,247.53999,249.95,244.13,248.14999,24709400.0
2020-09-22,253.31,255.32001,248.22,254.75,30293100.0
2020-09-23,255.25999,257.98999,248.14999,249.020004,19641300.0
2020-09-24,246.5,252.24001,245.62,249.53,20006800.0
2020-09-25,249.39999,255.75,246.61,254.82001,18351300.0
2020-09-28,259.39999,259.60001,254.82001,256.82001,18826300.0
2020-09-29,257.81,263.32999,256.89999,261.79001,20200200.0
2020-09-30,261.98001,266.079987,260.10001,261.89999,20142500.0
2020-10-01,265.35001,268.32999,264.79999,266.63,20009800.0
2020-10-02,261.20999,265.14999,259.17999,259.94,16367600.0
2020-10-05,262.20001,264.87,260.84,264.64999,12822300.0
2020-10-06,261.78,265.69,258.23999,258.66,18696900.0
2020-10-07,259.20999,260.17999,254.82001,258.12,23133400.0
2020-10-08,259.75,264.62,259.14999,263.76001,16312800.0
2020-10-09,264.51999,264.75,262.17001,264.45001,14107800.0
2020-10-12,270.20001,280.17999,267.87,275.75,31019300.0
2020-10-13,277.57999,279.10001,273.39001,276.14001,18063300.0
2020-10-14,277.62,278.75,271.5,271.82001,15577800.0
2020-10-15,267.60001,269.040009,263.67001,266.72,15416100.0
2020-10-16,267.38,271.37,265.29999,265.92999,16622700.0
2020-10-19,265.53,268.54999,259.88,261.39999,13587000.0
2020-10-20,263.059998,269.70001,262.88,267.56,18763200.0
2020-10-21,279.56,283.049988,276.37,278.73001,28998600.0
2020-10-22,279.87,282.45001,275.040009,278.12,16720000.0
2020-10-23,278.79999,285.23999,276.82001,284.79001,17535200.0
2020-10-26,283.16,285.23001,274.26001,277.10999,21322900.0
2020-10-27,278.76001,284.51001,276.31,283.29001,16287200.0
2020-10-28,278.79001,278.79001,267.26001,267.67001,23121800.0
2020-10-29,276.54999,283.60001,273.78,280.82999,32368100.0
2020-10-30,274.5,276.70001,259.10001,263.10999,47247800.0
2020-11-02,264.60001,270.47,257.34,261.35999,27165700.0
2020-11-03,263.16,270.049988,260.88,265.29999,17961900.0
2020-11-04,281.0,288.94,278.62,287.38,35364400.0
2020-11-05,291.89999,297.38,288.95001,294.67999,23823600.0
2020-11-06,293.95001,294.60001,288.059998,293.41,13891000.0
2020-11-09,289.87,292.57999,278.53,278.76999,25117700.0
2020-11-10,273.10001,274.0,264.0,272.42999,29067700.0
2020-11-11,273.47,278.39999,272.48001,276.48001,14957000.0
2020-11-12,277.17999,279.75,274.42999,275.079987,12899500.0
2020-11-13,277.72,277.76001,273.10001,276.95001,10391200.0
2020-11-16,275.049988,279.41,274.63,278.95999,12970400.0
2020-11-17,277.67999,277.67999,273.29001,275.0,15040300.0
2020-11-18,274.51999,277.39001,271.84,271.97,12152900.0
2020-11-19,271.019989,273.47,269.19,272.94,12963700.0
2020-11-20,272.56,273.0,269.41,269.70001,18114700.0
2020-11-23,270.89001,270.95001,264.53,268.42999,20990800.0
2020-11-24,268.48999,277.82001,267.87,276.92001,16930400.0
2020-11-25,278.14001,280.17999,272.64999,275.59,12467000.0
2020-11-27,277.39001,279.13,274.82001,277.81,7808400.0
2020-11-30,276.029999,277.70001,271.01001,276.97,16693300.0
2020-12-01,279.16,289.29999,278.95999,286.54999,20738900.0
2020-12-02,285.35999,291.78,280.82999,287.51999,17361600.0
2020-12-03,286.25,286.64999,281.070007,281.85001,12921700.0
2020-12-04,280.29999,283.45999,279.29999,279.70001,10880300.0
2020-12-07,279.19,288.48999,278.20001,285.57999,13007700.0
2020-12-08,286.01001,286.42999,281.54999,283.39999,10747700.0
2020-12-09,283.66,287.63,271.75,277.92001,25189700.0
2020-12-10,275.54001,278.73001,271.85999,277.12,20065100.0
2020-12-11,274.53,276.48001,270.25,273.54999,14391400.0
2020-12-14,273.37,277.22,271.56,274.19,16376900.0
2020-12-15,274.82999,276.079987,267.47,275.54999,23979500.0
2020-12-16,274.76001,277.85999,272.51001,275.67001,15885000.0
2020-12-17,277.070007,280.44,273.60999,274.48001,16377800.0
2020-12-18,275.76999,278.0,271.14001,276.39999,26693200.0
2020-12-21,272.98001,274.67001,267.79001,272.79001,16553700.0
2020-12-22,271.5,271.5,264.63,267.089996,17312900.0
2020-12-23,266.89001,272.17001,266.23001,268.10999,14329000.0
2020-12-24,268.88,270.39999,266.20001,267.39999,6702000.0
2020-12-28,268.73999,277.29999,265.66,277.0,23299700.0
2020-12-29,276.95001,280.51001,276.28,276.78,16383000.0
2020-12-30,277.95001,278.079987,271.70999,271.87,11803800.0
2020-12-31,272.0,277.089996,269.81,273.16,12900400.0
2021-01-04,274.78,275.0,265.20001,268.94,15106100.0
2021-01-05,268.29001,272.39999,268.20999,270.97,9871600.0
2021-01-06,262.0,267.75,260.01001,263.31,24354100.0
2021-01-07,265.89999,271.60999,264.78,268.73999,15789800.0
2021-01-08,268.31,268.95001,263.17999,267.57001,18528300.0
2021-01-11,260.48001,263.47,255.89999,256.84,30412300.0
2021-01-12,256.63,259.72,250.3,251.089996,26383500.0
2021-01-13,251.55,253.95,249.2,251.64,19528900.0
2021-01-14,253.39999,255.029999,244.61,245.64,29739400.0
2021-01-15,247.89999,253.86,247.16,251.36,24942900.0
2021-01-19,256.89999,262.20001,252.72,261.10001,28028500.0
2021-01-20,268.92999,270.32001,263.60001,267.48001,25199900.0
2021-01-21,269.26001,273.60001,267.48999,272.87,20838700.0
2021-01-22,272.01001,278.47,272.0,274.5,21954000.0
2021-01-25,278.14001,280.10001,271.51001,278.01001,19087000.0
2021-01-26,278.14001,285.39001,277.81,282.049988,19373600.0
2021-01-27,282.53,283.45001,268.12,272.14001,35346200.0
2021-01-28,277.17999,286.79001,264.70001,265.0,37758800.0
2021-01-29,265.29999,266.56,254.85001,258.32999,30389500.0
2021-02-01,259.51999,264.17001,254.91,262.01001,22914300.0
2021-02-02,264.0,268.85001,263.26999,267.079987,17320800.0
2021-02-03,265.62,269.20001,263.84,266.64999,14223400.0
2021-02-04,267.01001,268.16,264.0,266.48999,16060000.0
2021-02-05,266.79999,269.17001,265.67001,268.10001,12454400.0
2021-02-08,268.75,269.85999,265.0,266.57999,13755200.0
2021-02-09,266.44,273.39001,265.75,269.45001,14613400.0
2021-02-10,272.45001,273.79999,267.72,271.87,14687200.0
2021-02-11,271.89001,273.57999,268.48999,270.39001,12828600.0
2021-02-12,270.51999,271.17999,268.34,270.5,9097600.0
2021-02-16,270.79999,276.60001,270.049988,273.97,15417200.0
2021-02-17,271.23999,273.97,269.57999,273.57001,12763200.0
2021-02-18,269.57001,271.95001,266.029999,269.39001,15249100.0
2021-02-19,269.85999,270.26999,260.14999,261.56,25622600.0
2021-02-22,257.95001,263.070007,257.53,260.32999,17434900.0
2021-02-23,259.5,267.45999,254.96001,265.85999,21924600.0
2021-02-24,262.32999,266.38,258.39001,264.31,15736100.0
2021-02-25,262.29999,266.94,254.039993,254.69,19053100.0
2021-02-26,256.47,265.54999,256.47,257.62,26619500.0
2021-03-01,260.82001,266.64999,257.89999,264.91,22157300.0
2021-03-02,265.78,266.70999,258.64999,259.0,15191700.0
2021-03-03,260.29001,260.98999,255.10001,255.41,15513500.0
2021-03-04,256.47,266.48999,253.5,257.64001,31626500.0
2021-03-05,260.67001,265.45001,255.61,264.28,26820100.0
2021-03-08,265.54999,265.57999,255.050003,255.31,18391800.0
2021-03-09,261.17999,268.53,259.81,265.73999,22039700.0
2021-03-10,268.64001,268.97,262.87,264.89999,14210300.0
2021-03-11,268.10999,277.89999,267.82001,273.88,21834000.0
2021-03-12,269.14001,269.73999,264.019989,268.39999,20600200.0
2021-03-15,269.079987,275.95999,268.5,273.75,16844800.0
2021-03-16,276.079987,282.14001,274.79999,279.28,22437700.0
2021-03-17,275.70999,286.23001,275.41,284.01001,21315000.0
2021-03-18,279.87,285.19,278.28,278.62,18728300.0
2021-03-19,281.22,292.79999,281.20001,290.10999,38930500.0
2021-03-22,290.45001,299.70999,286.75,293.54001,28273100.0
2021-03-23,293.14999,298.0,289.81,290.63,23000900.0
2021-03-24,291.0,291.72,281.16,282.14001,18675000.0
2021-03-25,280.98001,288.059998,277.75,278.73999,24505600.0
2021-03-26,278.29999,284.5,277.76999,283.019989,17629200.0
2021-03-29,285.76999,293.17999,284.70001,290.82001,21718800.0
2021-03-30,289.82999,292.47,286.70001,288.0,17474500.0
2021-03-31,289.98999,296.5,288.60999,294.53,19498200.0
2021-04-01,298.39999,302.39999,296.60001,298.66,17616000.0
2021-04-05,300.89001,310.76999,300.67999,308.91,28237000.0
2021-04-06,308.84,311.35001,305.25,306.26001,17335200.0
2021-04-07,306.34,314.25,305.5,313.089996,22855200.0
2021-04-08,314.85001,315.88,310.049988,313.019989,20894100.0
2021-04-09,311.39999,314.73999,310.32999,312.45999,15988600.0
2021-04-12,311.049988,312.14999,307.92999,311.54001,10881900.0
2021-04-13,312.20999,314.42999,309.32001,309.76001,14036900.0
2021-04-14,307.29999,308.029999,301.95001,302.82001,17421400.0
2021-04-15,306.34,310.14001,304.10001,307.82001,14558300.0
2021-04-16,308.17001,308.95001,304.60999,306.17999,13059200.0
2021-04-19,305.01001,307.70001,300.56,302.23999,14553500.0
2021-04-20,301.98999,305.10001,297.20999,302.64999,16796400.0
2021-04-21,301.95001,301.98001,297.39001,301.47,14863500.0
2021-04-22,301.32999,302.92001,296.040009,296.51999,16375400.0
2021-04-23,298.76001,302.59,297.14999,301.13,17536800.0
2021-04-26,303.34,305.79999,301.56,303.040009,16172600.0
2021-04-27,304.28,305.34,301.10999,303.57001,15309300.0
2021-04-28,307.35999,310.92001,305.37,307.10001,33907200.0
2021-04-29,330.12,331.81,321.60999,329.51001,56526800.0
2021-04-30,326.14001,329.82001,324.5,325.079987,26332400.0
2021-05-03,326.17001,328.54999,321.84,322.57999,18719500.0
2021-05-04,320.019989,322.19,313.12,318.35999,24032600.0
2021-05-05,318.19,321.059998,314.48999,315.019989,15577600.0
2021-05-06,314.51999,320.23999,313.26999,320.019989,19012200.0
2021-05-07,322.38,322.94,318.75,319.079987,15916700.0
2021-05-10,314.35001,314.57999,304.82999,305.97,24239200.0
2021-05-11,300.75,306.84,299.69,306.53,18920100.0
2021-05-12,301.13,304.95999,298.19,302.54999,24645500.0
2021-05-13,306.079987,308.85999,302.76999,305.26001,18079200.0
2021-05-14,309.54001,316.85001,309.079987,315.94,19245700.0
2021-05-17,313.54999,315.67999,311.57999,315.45999,15401300.0
2021-05-18,315.59,316.5,309.81,309.95999,14522400.0
2021-05-19,304.19,314.66,303.57001,313.59,19106200.0
2021-05-20,313.57999,319.25,313.16,318.60999,17320200.0
2021-05-21,319.29001,319.92999,315.81,316.23001,13600900.0
2021-05-24,318.20999,325.95001,318.029999,324.63,16445400.0
2021-05-25,327.079987,329.17999,324.79999,327.79001,16437000.0
2021-05-26,328.35001,329.82999,325.82001,327.66,9686900.0
2021-05-27,328.0,333.78,326.76001,332.75,20477700.0
2021-05-28,331.0,332.87,328.32999,328.73001,12037400.0
2021-06-01,330.14999,331.42001,326.64001,329.13,11765900.0
2021-06-02,330.38,331.87,327.12,329.14999,11654300.0
2021-06-03,325.78,327.38,323.48001,326.040009,12610800.0
2021-06-04,325.89999,332.45999,325.17999,330.35001,13289400.0
2021-06-07,329.48001,337.69,328.92999,336.57999,20136700.0
2021-06-08,336.70001,338.29999,332.23999,333.67999,14580500.0
2021-06-09,335.73999,336.79999,330.0,330.25,13727900.0
2021-06-10,330.79001,333.94,328.54999,332.45999,13240200.0
2021-06-11,332.57999,332.82999,328.92999,331.26001,13587900.0
2021-06-14,331.89999,336.82001,329.81,336.76999,12250800.0
2021-06-15,336.98999,339.92001,335.029999,336.75,15795200.0
2021-06-16,336.70001,337.54999,328.72,331.079987,17232200.0
2021-06-17,330.48999,337.98001,330.14999,336.51001,17794100.0
2021-06-18,334.53,336.14999,329.0,329.66,23039500.0
2021-06-21,331.089996,332.92001,327.64999,332.29001,11337500.0
2021-06-22,332.69,339.92001,332.60001,339.029999,15345300.0
2021-06-23,339.35001,343.42001,338.20001,340.59,14817800.0
2021-06-24,341.85001,344.89999,341.79001,343.17999,12329100.0
2021-06-25,342.59,344.12,339.67999,341.37,14594400.0
2021-06-28,342.45999,358.14001,341.76999,355.64001,29156100.0
2021-06-29,356.26999,356.73999,349.049988,351.89001,21417300.0
2021-06-30,352.17001,352.92001,347.17001,347.70999,15107500.0
2021-07-01,346.82001,354.67001,346.5,354.39001,17137000.0
2021-07-02,355.10001,356.44,352.62,354.70001,11521300.0
2021-07-06,356.5,358.79001,349.17999,352.78,13488500.0
2021-07-07,355.26001,356.48999,350.0,350.48999,14218900.0
2021-07-08,345.73001,348.32999,342.56,345.64999,14406500.0
2021-07-09,345.32001,350.70999,345.26999,350.42001,13018700.0
2021-07-12,351.23001,354.19,349.64001,353.16,10018600.0
2021-07-13,351.5,358.48999,348.79999,352.089996,11456000.0
2021-07-14,354.56,355.20001,346.73001,347.63,13894200.0
2021-07-15,349.23001,349.23001,340.22,344.45999,14781600.0
2021-07-16,344.91,345.98999,340.14001,341.16,11026100.0
2021-07-19,337.57001,339.79001,334.54001,336.95001,14372300.0
2021-07-20,338.79999,343.45001,334.5,341.66,11024300.0
2021-07-21,341.5,346.51999,341.25,346.23001,9279700.0
2021-07-22,346.67999,351.54001,345.20999,351.19,12385400.0
2021-07-23,360.91,375.32999,357.19,369.79001,33694300.0
2021-07-26,369.57999,374.44,368.22,372.45999,14925200.0
2021-07-27,371.91,373.14999,364.54999,367.81,15705400.0
2021-07-28,374.56,377.54999,366.92999,373.28,29676900.0
2021-07-29,361.0,365.51999,356.73999,358.32001,33413200.0
2021-07-30,354.0,360.73001,352.94,356.29999,15976200.0
2021-08-02,358.10001,359.39999,350.73999,351.95001,13180400.0
2021-08-03,352.73001,353.76999,347.70001,351.23999,12406100.0
2021-08-04,352.42001,360.48001,351.51001,358.92001,14180600.0
2021-08-05,359.64001,363.89999,356.89999,362.97,10247200.0
2021-08-06,361.39999,365.14999,361.39999,363.51001,8925000.0
2021-08-09,363.76001,365.78,360.75,361.60999,7798900.0
2021-08-10,361.82999,364.10001,359.040009,361.13,7469900.0
2021-08-11,362.10001,362.35999,357.81,359.95999,8400300.0
2021-08-12,358.45001,363.0,357.10999,362.64999,7170700.0
2021-08-13,362.97,364.66,361.48001,363.17999,7195700.0
2021-08-16,362.51999,366.95001,357.38,366.56,11222100.0
2021-08-17,362.98001,364.67001,355.070007,358.45001,12328700.0
2021-08-18,356.25,359.85999,355.14999,355.45001,10042400.0
2021-08-19,351.35001,357.57001,351.0,355.12,12004500.0
2021-08-20,354.60001,359.98999,353.31,359.37,8697700.0
2021-08-23,359.44,365.69,359.10001,363.35001,10942000.0
2021-08-24,363.66,367.95999,361.84,365.51001,9235100.0
2021-08-25,365.60001,370.85999,365.39999,368.39001,9684500.0
2021-08-26,368.38,369.44,364.13,364.38,7888700.0
2021-08-27,365.10001,373.73999,364.079987,372.63,11219100.0
2021-08-30,372.56,381.48999,370.51999,380.66,13547300.0
2021-08-31,379.95001,382.76001,378.79999,379.38,12345400.0
2021-09-01,379.59,384.32999,378.81,382.049988,11567200.0
2021-09-02,381.5,381.75,374.059998,375.28,14832900.0
2021-09-03,374.75,377.16,373.10999,376.26001,7509600.0
2021-09-07,375.88,382.95999,373.14999,382.17999,10793800.0
2021-09-08,380.16,380.87,374.79001,377.57001,11067200.0
2021-09-09,377.64001,379.82999,376.57001,378.0,9098900.0
2021-09-10,381.35999,383.79001,378.26001,378.69,11549600.0
2021-09-13,381.67999,381.75,374.35001,376.51001,13026300.0
2021-09-14,377.39999,378.59,375.10999,376.53,8711600.0
2021-09-15,377.0,377.56,367.67001,373.92001,17940300.0
2021-09-16,372.79001,373.56,369.70999,373.059998,11934200.0
2021-09-17,371.41,371.41,361.59,364.72,26299000.0
2021-09-20,359.29999,361.029999,349.79999,355.70001,19822800.0
2021-09-21,358.5,360.040009,355.19,357.48001,11751900.0
2021-09-22,347.23001,349.84,340.69,343.20999,43692900.0
2021-09-23,345.35999,349.67001,343.0,345.95999,21806300.0
2021-09-24,343.23999,354.35001,342.37,352.95999,18801900.0
2021-09-27,349.81,355.14999,347.079987,353.57999,15205800.0
2021-09-28,347.97,349.60001,338.92001,340.64999,21710300.0
2021-09-29,343.14999,345.23001,338.88,339.60999,14452200.0
2021-09-30,340.45001,342.79999,338.14999,339.39001,16547100.0
2021-10-01,341.60999,345.019989,338.64001,343.01001,14905300.0
2021-10-04,335.53,335.94,322.70001,326.23001,42885000.0
2021-10-05,328.57999,335.17999,326.16,332.95999,35377900.0
2021-10-06,329.73999,334.38,325.79999,333.64001,26443000.0
2021-10-07,337.0,338.84,328.98001,329.22,28307500.0
2021-10-08,331.51001,333.39999,328.70999,330.049988,15946100.0
