Datetime,Close,Open,High,Low,Volume
2023-07-10 04:00:00,188.61,189.26,189.99,187.035,59912163.0
2023-07-11 04:00:00,188.08,189.16,189.3,186.6,46638119.0
2023-07-12 04:00:00,189.77,189.68,191.7,188.47,60750218.0
2023-07-13 04:00:00,190.54,190.5,191.19,189.78,41337338.0
2023-07-14 04:00:00,190.69,190.23,191.1799,189.63,41616242.0
2023-07-17 04:00:00,193.99,191.9,194.32,191.81,50520159.0
2023-07-18 04:00:00,193.73,193.35,194.33,192.415,48153774.0
2023-07-19 04:00:00,195.1,193.1,198.23,192.65,80492323.0
2023-07-20 04:00:00,193.13,195.09,196.47,192.495,59581196.0
2023-07-21 04:00:00,191.94,194.1,194.97,191.23,71451683.0
2023-07-24 04:00:00,192.75,193.41,194.91,192.25,45345097.0
2023-07-25 04:00:00,193.62,193.33,194.44,192.915,37283201.0
2023-07-26 04:00:00,194.5,193.67,195.64,193.32,47471868.0
2023-07-27 04:00:00,193.22,196.02,197.2,192.55,47439680.0
2023-07-28 04:00:00,195.83,194.67,196.626,194.14,47691443.0
2023-07-31 04:00:00,196.45,196.06,196.49,195.26,38824113.0
2023-08-01 04:00:00,195.605,196.235,196.73,195.28,35281426.0
2023-08-02 04:00:00,192.58,195.04,195.18,191.8507,50388811.0
2023-08-03 04:00:00,191.17,191.57,192.37,190.69,62243282.0
2023-08-04 04:00:00,181.99,185.52,187.38,181.92,115956841.0
2023-08-07 04:00:00,178.85,182.13,183.13,177.35,97105069.0
2023-08-08 04:00:00,179.8,179.69,180.27,177.58,67769003.0
2023-08-09 04:00:00,178.19,180.87,180.93,177.01,60303492.0
2023-08-10 04:00:00,177.97,179.48,180.75,177.6,54686851.0
2023-08-11 04:00:00,177.79,177.32,178.62,176.55,51036672.0
2023-08-14 04:00:00,179.46,177.97,179.69,177.305,43675627.0
2023-08-15 04:00:00,177.45,178.88,179.48,177.05,43574863.0
2023-08-16 04:00:00,176.57,177.13,178.54,176.5,45712957.0
2023-08-17 04:00:00,174.0,177.14,177.5054,173.48,66054482.0
2023-08-18 04:00:00,174.49,172.3,175.1,171.96,60171878.0
2023-08-21 04:00:00,175.84,175.07,176.13,173.735,46161959.0
2023-08-22 04:00:00,177.23,177.06,177.68,176.25,42057245.0
2023-08-23 04:00:00,181.12,178.52,181.55,178.325,52722752.0
2023-08-24 04:00:00,176.38,180.674,181.104,176.01,54912798.0
2023-08-25 04:00:00,178.61,177.38,179.15,175.82,51439994.0
2023-08-28 04:00:00,180.19,180.09,180.59,178.545,43803238.0
2023-08-29 04:00:00,184.12,179.695,184.9,179.5,52953948.0
2023-08-30 04:00:00,187.65,184.94,187.85,184.74,60803988.0
2023-08-31 04:00:00,187.87,187.84,189.12,187.48,60794467.0
2023-09-01 04:00:00,189.46,189.485,189.92,188.28,45393903.0
2023-09-05 04:00:00,189.7,188.28,189.98,187.61,45280027.0
2023-09-06 04:00:00,182.91,188.4,188.85,181.47,81753366.0
2023-09-07 04:00:00,177.56,175.18,178.21,173.54,112416703.0
2023-09-08 04:00:00,178.18,178.35,180.239,177.79,65402066.0
2023-09-11 04:00:00,179.36,180.07,180.3,177.34,58953052.0
2023-09-12 04:00:00,176.3,179.49,180.13,174.82,90316192.0
2023-09-13 04:00:00,174.21,176.51,177.3,173.98,84267928.0
2023-09-14 04:00:00,175.74,174.0,176.1,173.58,60345757.0
2023-09-15 04:00:00,175.01,176.48,176.495,173.82,109259461.0
2023-09-18 04:00:00,177.97,176.48,179.38,176.17,67257573.0
2023-09-19 04:00:00,179.07,177.52,179.63,177.13,51826941.0
2023-09-20 04:00:00,175.49,179.26,179.695,175.4,58436181.0
2023-09-21 04:00:00,173.93,174.55,176.3,173.86,62449116.0
2023-09-22 04:00:00,174.79,174.67,177.079,174.05,56688985.0
2023-09-25 04:00:00,176.08,174.2,176.97,174.15,46172740.0
2023-09-26 04:00:00,171.96,174.82,175.2,171.66,64548945.0
2023-09-27 04:00:00,170.43,172.62,173.04,169.05,66920708.0
2023-09-28 04:00:00,170.69,169.34,172.03,167.62,56294419.0
2023-09-29 04:00:00,171.21,172.02,173.07,170.341,51861083.0
2023-10-02 04:00:00,173.75,171.22,174.3,170.93,52156935.0
2023-10-03 04:00:00,172.4,172.255,173.63,170.82,49594613.0
2023-10-04 04:00:00,173.66,171.09,174.21,170.97,53006286.0
2023-10-05 04:00:00,174.91,173.79,175.45,172.68,48527918.0
2023-10-06 04:00:00,177.49,173.8,177.99,173.18,57266675.0
2023-10-09 04:00:00,178.99,176.81,179.05,175.8,42344772.0
2023-10-10 04:00:00,178.39,178.1,179.72,177.95,43698019.0
2023-10-11 04:00:00,179.8,178.2,179.85,177.6,47544848.0
2023-10-12 04:00:00,180.71,180.07,182.34,179.04,56743119.0
2023-10-13 04:00:00,178.85,181.42,181.93,178.14,51412082.0
2023-10-16 04:00:00,178.72,176.75,179.075,176.51,52516984.0
2023-10-17 04:00:00,177.15,176.645,178.42,174.8,57549350.0
2023-10-18 04:00:00,175.84,175.58,177.575,175.11,54764375.0
2023-10-19 04:00:00,175.46,176.04,177.84,175.19,59192863.0
2023-10-20 04:00:00,172.88,175.31,175.42,172.64,64211828.0
2023-10-23 04:00:00,173.0,170.91,174.01,169.93,55980109.0
2023-10-24 04:00:00,173.44,173.05,173.67,171.45,43816644.0
2023-10-25 04:00:00,171.1,171.88,173.06,170.65,57156962.0
2023-10-26 04:00:00,166.89,170.37,171.3775,165.67,70625258.0
2023-10-27 04:00:00,168.22,166.91,168.96,166.83,58257129.0
2023-10-30 04:00:00,170.29,169.02,171.17,168.87,51130955.0
2023-10-31 04:00:00,170.77,169.35,170.9,167.9,44846017.0
2023-11-01 04:00:00,173.97,171.0,174.23,170.12,56934906.0
2023-11-02 04:00:00,177.57,175.52,177.78,175.46,77292052.0
2023-11-03 04:00:00,176.65,174.24,176.82,173.35,79829246.0
2023-11-06 05:00:00,179.23,176.38,179.43,176.21,63841310.0
2023-11-07 05:00:00,181.82,179.18,182.44,178.97,70529966.0
2023-11-08 05:00:00,182.89,182.35,183.45,181.59,49340282.0
2023-11-09 05:00:00,182.41,182.96,184.12,181.81,53631840.0
2023-11-10 05:00:00,186.4,183.97,186.565,183.53,66177922.0
2023-11-13 05:00:00,184.8,185.82,186.03,184.21,43627519.0
2023-11-14 05:00:00,187.44,187.7,188.11,186.3,60108378.0
2023-11-15 05:00:00,188.01,187.845,189.5,187.78,53608999.0
2023-11-16 05:00:00,189.71,189.57,190.96,188.65,54412915.0
2023-11-17 05:00:00,189.69,190.25,190.38,188.57,50737404.0
2023-11-20 05:00:00,191.45,189.89,191.905,189.88,46538614.0
2023-11-21 05:00:00,190.64,191.41,191.52,189.74,38134485.0
2023-11-22 05:00:00,191.31,191.49,192.93,190.825,39630011.0
2023-11-24 05:00:00,189.97,190.87,190.9,189.25,24018404.0
2023-11-27 05:00:00,189.79,189.92,190.67,188.9,40456609.0
2023-11-28 05:00:00,190.4,189.78,191.08,189.4,38415419.0
2023-11-29 05:00:00,189.37,190.9,192.09,188.97,43014224.0
2023-11-30 05:00:00,189.95,189.84,190.32,188.19,48744366.0
2023-12-01 05:00:00,191.24,190.33,191.56,189.23,45676673.0
2023-12-04 05:00:00,189.43,189.98,190.05,187.4511,43389519.0
2023-12-05 05:00:00,193.42,190.21,194.4,190.18,66628398.0
2023-12-06 05:00:00,192.32,194.45,194.76,192.11,41055862.0
2023-12-07 05:00:00,194.27,193.63,195.0,193.59,47413955.0
2023-12-08 05:00:00,195.71,194.2,195.99,193.67,53383658.0
2023-12-11 05:00:00,193.18,193.11,193.49,191.42,60943699.0
2023-12-12 05:00:00,194.71,193.08,194.72,191.721,52696900.0
2023-12-13 05:00:00,197.96,195.09,198.0,194.85,70404183.0
2023-12-14 05:00:00,198.11,198.02,199.62,196.16,66831572.0
2023-12-15 05:00:00,197.57,197.53,198.3999,197.0,127387901.0
2023-12-18 05:00:00,195.89,196.09,196.63,194.39,55751861.0
2023-12-19 05:00:00,196.94,196.16,196.95,195.89,40714051.0
2023-12-20 05:00:00,194.83,196.9,197.68,194.83,52242815.0
2023-12-21 05:00:00,194.68,196.1,197.08,193.5,46482549.0
2023-12-22 05:00:00,193.6,195.18,195.41,192.97,37149570.0
2023-12-26 05:00:00,193.05,193.61,193.89,192.83,28919310.0
2023-12-27 05:00:00,193.15,192.49,193.5,191.09,48087681.0
2023-12-28 05:00:00,193.58,194.14,194.66,193.17,34049898.0
2023-12-29 05:00:00,192.53,193.9,194.4,191.725,42672148.0
2024-01-02 05:00:00,185.64,187.15,188.44,183.885,81964874.0
2024-01-03 05:00:00,184.25,184.22,185.88,183.43,58414460.0
2024-01-04 05:00:00,181.91,182.15,183.0872,180.88,71878670.0
2024-01-05 05:00:00,181.18,181.99,182.76,180.17,62371161.0
2024-01-08 05:00:00,185.56,182.085,185.6,181.5,59144470.0
2024-01-09 05:00:00,185.14,183.92,185.15,182.73,42841809.0
2024-01-10 05:00:00,186.19,184.35,186.4,183.92,46192908.0
2024-01-11 05:00:00,185.59,186.54,187.05,183.62,49128408.0
2024-01-12 05:00:00,185.92,186.06,186.74,185.19,40477782.0
2024-01-16 05:00:00,183.63,182.16,184.26,180.934,65076641.0
2024-01-17 05:00:00,182.68,181.27,182.93,180.3,47317433.0
2024-01-18 05:00:00,188.63,186.09,189.14,185.83,77722754.0
2024-01-19 05:00:00,191.56,189.33,191.95,188.82,68887985.0
2024-01-22 05:00:00,193.89,192.3,195.33,192.26,60131852.0
2024-01-23 05:00:00,195.18,195.02,195.75,193.8299,42355590.0
2024-01-24 05:00:00,194.5,195.42,196.38,194.34,53631316.0
2024-01-25 05:00:00,194.17,195.22,196.2675,193.1125,54822126.0
2024-01-26 05:00:00,192.42,194.27,194.76,191.94,44587111.0
2024-01-29 05:00:00,191.73,192.01,192.2,189.58,47145622.0
2024-01-30 05:00:00,188.04,190.94,191.8,187.47,55836970.0
2024-01-31 05:00:00,184.4,187.04,187.095,184.35,55467803.0
2024-02-01 05:00:00,186.86,183.985,186.95,183.82,64885408.0
2024-02-02 05:00:00,185.85,179.86,187.33,179.25,102527680.0
2024-02-05 05:00:00,187.68,188.15,189.25,185.84,69654320.0
2024-02-06 05:00:00,189.3,186.86,189.31,186.7695,43490759.0
2024-02-07 05:00:00,189.41,190.64,191.05,188.61,53438955.0
2024-02-08 05:00:00,188.32,189.385,189.535,187.35,40962046.0
2024-02-09 05:00:00,188.85,188.65,189.99,188.0,45155216.0
2024-02-12 05:00:00,187.15,188.415,188.67,186.79,41781934.0
2024-02-13 05:00:00,185.04,185.77,186.21,183.5128,56529529.0
2024-02-14 05:00:00,184.15,185.32,185.53,182.44,54617917.0
2024-02-15 05:00:00,183.86,183.55,184.49,181.35,65434496.0
2024-02-16 05:00:00,182.31,183.42,184.85,181.665,49752465.0
2024-02-20 05:00:00,181.56,181.79,182.43,180.0,53574453.0
2024-02-21 05:00:00,182.32,181.94,182.8888,180.66,41496371.0
2024-02-22 05:00:00,184.37,183.48,184.955,182.46,52284192.0
2024-02-23 05:00:00,182.52,185.01,185.04,182.23,44926677.0
2024-02-26 05:00:00,181.16,182.24,182.76,180.65,40867421.0
