Datetime,Close,Open,High,Low,Volume
2023-11-15 05:00:00,385.62,387.25,387.75,384.235,54141385.0
2023-11-16 05:00:00,385.95,384.84,386.19,383.56,45335444.0
2023-11-17 05:00:00,386.04,385.21,387.07,384.29,46471745.0
2023-11-20 05:00:00,390.74,386.05,391.41,386.05,44527169.0
2023-11-21 05:00:00,388.47,389.01,389.23,386.7,43321989.0
2023-11-22 05:00:00,390.06,390.57,393.07,389.04,43953798.0
2023-11-24 05:00:00,389.51,389.65,390.25,388.5,15699834.0
2023-11-27 05:00:00,389.17,389.01,391.1499,388.28,34089156.0
2023-11-28 05:00:00,390.19,388.41,390.78,388.05,35485173.0
2023-11-29 05:00:00,389.81,392.69,394.14,389.46,38724495.0
2023-11-30 05:00:00,388.83,390.08,390.55,385.82,52834381.0
2023-12-01 05:00:00,389.94,387.75,390.54,386.0726,40486068.0
2023-12-04 05:00:00,386.32,386.09,386.595,382.66,51186944.0
2023-12-05 05:00:00,387.29,384.39,388.5,384.21,42895756.0
2023-12-06 05:00:00,385.05,390.27,390.37,384.7,41994072.0
2023-12-07 05:00:00,390.43,388.07,391.27,386.96,49593545.0
2023-12-08 05:00:00,392.17,388.67,392.62,388.4801,46615525.0
2023-12-11 05:00:00,395.52,391.74,395.79,391.53,40890021.0
2023-12-12 05:00:00,398.67,395.56,398.79,394.41,38383702.0
2023-12-13 05:00:00,403.74,399.62,404.36,398.8399,55408129.0
2023-12-14 05:00:00,403.39,404.98,406.3,400.34,55447808.0
2023-12-15 05:00:00,405.34,404.18,406.5399,403.57,62871445.0
2023-12-18 05:00:00,407.08,404.93,407.99,404.6,46499985.0
2023-12-19 05:00:00,409.16,407.54,409.28,407.345,35708355.0
2023-12-20 05:00:00,403.08,408.35,410.4699,402.9,54019043.0
2023-12-21 05:00:00,407.77,407.06,408.14,404.47,45558914.0
2023-12-22 05:00:00,408.38,409.0,409.97,406.4787,34301753.0
2023-12-26 05:00:00,410.88,409.25,411.56,409.15,22722545.0
2023-12-27 05:00:00,411.5,410.95,411.7875,410.08,31891481.0
2023-12-28 05:00:00,411.3,412.67,412.92,410.94,26979280.0
2023-12-29 05:00:00,409.52,411.28,411.64,407.58,42609620.0
2024-01-02 05:00:00,402.59,405.84,406.09,400.24,57949446.0
2024-01-03 05:00:00,398.33,399.93,401.0,397.89,46894931.0
2024-01-04 05:00:00,396.28,396.44,399.59,396.06,39409341.0
2024-01-05 05:00:00,396.75,396.45,399.56,395.34,44897460.0
2024-01-08 05:00:00,404.95,397.99,405.24,397.8399,42463796.0
2024-01-09 05:00:00,405.75,401.91,406.69,401.71,39073710.0
2024-01-10 05:00:00,408.5,406.07,409.515,405.17,33948224.0
2024-01-11 05:00:00,409.35,409.79,411.2004,404.242,54533798.0
2024-01-12 05:00:00,409.56,410.4,411.25,408.15,39594952.0
2024-01-16 05:00:00,409.52,408.31,411.12,406.83,43903027.0
2024-01-17 05:00:00,407.21,406.17,407.585,402.92,54385974.0
2024-01-18 05:00:00,412.99,410.52,413.575,409.1601,59562505.0
2024-01-19 05:00:00,421.18,415.22,421.34,414.625,69075623.0
2024-01-22 05:00:00,421.73,423.41,424.7275,421.12,44856189.0
2024-01-23 05:00:00,423.48,422.43,423.7,420.57,33003206.0
2024-01-24 05:00:00,425.83,427.44,429.85,425.33,46948016.0
2024-01-25 05:00:00,426.35,428.36,429.04,423.98,44366155.0
2024-01-26 05:00:00,423.81,424.44,426.21,423.15,37124128.0
2024-01-29 05:00:00,428.15,424.27,428.35,423.61,38593724.0
2024-01-30 05:00:00,425.3,427.1,427.68,424.38,36738956.0
2024-01-31 05:00:00,416.97,420.85,422.8699,416.79,64010649.0
2024-02-01 05:00:00,421.88,418.79,422.375,417.81,50957322.0
2024-02-02 05:00:00,429.01,423.8,430.24,422.79,59532960.0
2024-02-05 05:00:00,428.45,429.07,429.61,425.0,39799109.0
2024-02-06 05:00:00,427.59,429.61,430.22,425.22,35846134.0
2024-02-07 05:00:00,431.99,430.41,432.83,429.09,37700961.0
2024-02-08 05:00:00,432.79,432.11,433.56,431.42,29871392.0
2024-02-09 05:00:00,437.05,433.94,437.845,433.1401,36335905.0
2024-02-12 05:00:00,435.34,436.94,439.14,434.65,33203095.0
2024-02-13 05:00:00,428.55,427.28,431.27,425.3305,64322069.0
2024-02-14 05:00:00,433.22,431.26,433.65,428.8799,45092722.0
2024-02-15 05:00:00,434.51,433.92,434.98,431.33,38772204.0
2024-02-16 05:00:00,430.57,434.89,434.99,429.85,53648475.0
2024-02-20 05:00:00,427.32,428.55,430.08,423.5,53982952.0
2024-02-21 05:00:00,425.61,424.55,425.7,421.63,49801697.0
2024-02-22 05:00:00,438.07,434.49,439.12,433.71,53887751.0
2024-02-23 05:00:00,436.78,439.65,440.59,435.79,39800861.0
2024-02-26 05:00:00,436.55,437.6,438.6,436.355,33031338.0
2024-02-27 05:00:00,437.6,437.67,437.99,435.025,33515220.0
2024-02-28 05:00:00,435.27,435.43,436.67,434.3,32908121.0
2024-02-29 05:00:00,439.0,438.23,440.09,435.02,42492152.0
2024-03-01 05:00:00,445.61,439.9,446.58,439.84,43697529.0
2024-03-04 05:00:00,444.02,445.61,446.04,443.77,34246687.0
2024-03-05 05:00:00,436.05,440.94,440.95,433.65,57865235.0
2024-03-06 05:00:00,438.79,440.32,441.99,436.89,46233260.0
2024-03-07 05:00:00,445.45,442.42,446.72,440.86,44476666.0
2024-03-08 05:00:00,439.02,445.81,448.64,438.34,72055857.0
2024-03-11 04:00:00,437.39,437.51,438.66,435.44,45841092.0
2024-03-12 04:00:00,443.66,439.73,444.02,436.46,55058659.0
2024-03-13 04:00:00,440.25,442.65,442.67,439.12,37849591.0
2024-03-14 04:00:00,439.14,441.5,442.03,436.39,52195208.0
2024-03-15 04:00:00,433.92,436.07,438.8733,432.7417,71786124.0
2024-03-18 04:00:00,437.48,438.73,441.04,437.24,47223802.0
2024-03-19 04:00:00,438.57,435.45,438.98,433.33,42928105.0
2024-03-20 04:00:00,443.77,439.78,444.11,438.06,43447090.0
2024-03-21 04:00:00,445.87,448.88,449.34,445.67,39305052.0
2024-03-22 04:00:00,446.38,445.35,447.49,444.49,27978499.0
2024-03-25 04:00:00,444.76,443.55,446.26,442.54,27779904.0
2024-03-26 04:00:00,443.32,446.3,447.225,443.09,34099543.0
2024-03-27 04:00:00,444.83,446.44,446.54,441.93,41192040.0
2024-03-28 04:00:00,444.01,444.78,445.64,443.65,36765841.0
2024-04-01 04:00:00,444.95,444.97,447.53,443.02,38701951.0
2024-04-02 04:00:00,441.11,440.08,441.43,438.03,44215665.0
2024-04-03 04:00:00,442.1,438.96,444.0,438.95,39857750.0
2024-04-04 04:00:00,435.34,446.33,446.95,435.11,57201660.0
2024-04-05 04:00:00,440.47,436.78,443.17,435.96,54674134.0
2024-04-08 04:00:00,440.6,441.41,442.5,439.2,28144944.0
2024-04-09 04:00:00,442.23,442.96,443.24,437.44,39521568.0
2024-04-10 04:00:00,438.37,437.0,439.24,436.28,61499191.0
2024-04-11 04:00:00,445.37,440.26,446.33,437.96,45397950.0
2024-04-12 04:00:00,438.27,441.1,442.24,436.88,53664545.0
2024-04-15 04:00:00,431.06,442.06,442.15,430.21,63292622.0
2024-04-16 04:00:00,431.1,430.9,433.76,429.7,47419236.0
2024-04-17 04:00:00,425.84,433.1,433.12,424.9,56732786.0
2024-04-18 04:00:00,423.41,426.49,428.24,422.83,46370563.0
2024-04-19 04:00:00,414.65,422.22,422.75,413.07,74384090.0
2024-04-22 04:00:00,418.82,417.31,421.18,413.94,47807663.0
2024-04-23 04:00:00,425.07,420.77,426.28,418.8715,44283691.0
2024-04-24 04:00:00,426.51,428.2,429.73,424.2,48140305.0
2024-04-25 04:00:00,424.45,419.24,425.32,418.14,57343999.0
2024-04-26 04:00:00,431.0,427.62,432.55,426.92,41789907.0
2024-04-29 04:00:00,432.75,433.13,433.76,429.98,29984161.0
2024-04-30 04:00:00,424.59,431.15,432.56,424.51,43291934.0
2024-05-01 04:00:00,421.52,423.15,430.14,420.66,52247057.0
2024-05-02 04:00:00,426.9,425.3,427.81,420.63,36527182.0
2024-05-03 04:00:00,435.48,434.44,436.48,432.62,48504402.0
2024-05-06 04:00:00,440.25,437.3,440.34,436.52,30227200.0
2024-05-07 04:00:00,440.32,440.7,441.97,439.58,29282844.0
2024-05-08 04:00:00,440.06,437.67,441.48,437.55,24896423.0
2024-05-09 04:00:00,441.02,440.33,441.6,438.46,24573521.0
2024-05-10 04:00:00,442.06,442.54,444.31,440.499,27116566.0
2024-05-13 04:00:00,443.08,443.99,444.09,441.65,22972792.0
2024-05-14 04:00:00,445.93,442.65,446.465,442.46,34398321.0
2024-05-15 04:00:00,452.9,448.43,453.15,446.9,41464651.0
2024-05-16 04:00:00,451.98,452.71,454.69,451.81,34733712.0
2024-05-17 04:00:00,451.76,452.11,452.72,449.5399,35803719.0
2024-05-20 04:00:00,454.91,451.98,455.58,451.785,24368626.0
2024-05-21 04:00:00,455.8,453.04,455.99,452.84,23153120.0
2024-05-22 04:00:00,455.71,456.06,456.82,453.08,25046870.0
2024-05-23 04:00:00,453.66,460.55,460.58,451.8503,40899230.0
2024-05-24 04:00:00,457.95,455.29,459.23,453.5674,29637661.0
2024-05-28 04:00:00,459.68,459.18,459.74,456.69,26180815.0
2024-05-29 04:00:00,456.44,455.48,458.24,455.34,29739238.0
2024-05-30 04:00:00,451.55,455.5,455.64,450.21,30695121.0
2024-05-31 04:00:00,450.71,451.78,452.48,443.055,55807221.0
2024-06-03 04:00:00,453.13,454.57,455.58,447.9,32829397.0
2024-06-04 04:00:00,454.37,452.87,455.575,451.1311,23642436.0
2024-06-05 04:00:00,463.53,457.98,463.61,454.408,33765919.0
2024-06-06 04:00:00,463.37,464.22,464.54,462.19,21933820.0
2024-06-07 04:00:00,462.96,463.0,465.74,461.84,25824220.0
2024-06-10 04:00:00,464.83,461.82,465.19,461.53,20710771.0
2024-06-11 04:00:00,468.02,463.54,468.14,462.03,22050281.0
2024-06-12 04:00:00,474.15,471.99,476.5,471.29,34532585.0
2024-06-13 04:00:00,476.72,477.72,478.39,474.42,25848964.0
2024-06-14 04:00:00,479.19,476.52,479.26,476.05,23357620.0
2024-06-17 04:00:00,485.06,479.46,486.86,478.14,36574504.0
2024-06-18 04:00:00,485.21,485.01,485.9,483.43,24402455.0
2024-06-20 04:00:00,481.47,486.42,486.8387,479.62,33731233.0
2024-06-21 04:00:00,480.18,481.19,482.535,478.67,39402813.0
2024-06-24 04:00:00,473.96,478.18,479.93,473.82,37614894.0
2024-06-25 04:00:00,479.38,476.07,479.68,475.12,28345809.0
2024-06-26 04:00:00,480.37,478.55,480.92,478.13,22735105.0
2024-06-27 04:00:00,481.61,480.12,483.1,479.3,26222135.0
2024-06-28 04:00:00,479.11,482.41,487.2,478.46,34827581.0
2024-07-01 04:00:00,481.92,480.04,482.49,476.255,24897236.0
2024-07-02 04:00:00,486.98,480.41,487.04,480.28,26710559.0
2024-07-03 04:00:00,491.04,486.22,491.17,486.22,18047930.0
2024-07-05 04:00:00,496.16,491.89,496.6,491.59,28400336.0
2024-07-08 04:00:00,497.34,496.53,497.895,495.5,22074470.0
2024-07-09 04:00:00,497.77,498.87,500.0,496.24,25701253.0
2024-07-10 04:00:00,502.96,499.71,503.52,498.39,28008901.0
2024-07-11 04:00:00,491.93,503.07,503.28,490.725,49809390.0
2024-07-12 04:00:00,494.82,492.51,499.62,492.04,37087499.0
2024-07-15 04:00:00,496.15,496.61,501.01,494.09,31072286.0
2024-07-16 04:00:00,496.34,497.62,498.44,493.15,25936622.0
2024-07-17 04:00:00,481.77,488.28,488.7984,481.7,56248568.0
2024-07-18 04:00:00,479.49,485.53,485.71,476.27,49112861.0
2024-07-19 04:00:00,475.24,479.15,481.69,473.94,41815456.0
2024-07-22 04:00:00,482.32,481.16,483.35,477.7068,40183999.0
2024-07-23 04:00:00,480.62,481.41,484.43,480.14,23282454.0
2024-07-24 04:00:00,463.38,473.82,474.19,462.51,58802854.0
2024-07-25 04:00:00,458.27,463.72,467.94,455.63,59159459.0
2024-07-26 04:00:00,462.97,462.65,465.93,459.77,39944607.0
2024-07-29 04:00:00,463.9,465.71,467.91,461.615,28208476.0
2024-07-30 04:00:00,457.53,465.85,466.561,454.15,41296810.0
2024-07-31 04:00:00,471.07,467.87,472.79,466.41,44519684.0
2024-08-01 04:00:00,459.66,471.76,475.55,455.98,56568500.0
2024-08-02 04:00:00,448.75,450.89,453.57,444.47,65746444.0
2024-08-05 04:00:00,435.37,424.71,442.29,423.45,87168352.0
2024-08-06 04:00:00,439.53,437.23,447.07,434.56,62486579.0
2024-08-07 04:00:00,434.77,446.49,449.0,434.37,54587013.0
2024-08-08 04:00:00,448.07,441.06,448.99,437.15,47518271.0
2024-08-09 04:00:00,450.41,446.74,452.06,445.61,33572076.0
2024-08-12 04:00:00,451.38,451.39,454.37,448.5546,27795006.0
2024-08-13 04:00:00,462.58,455.82,462.85,455.68,39889837.0
2024-08-14 04:00:00,462.73,463.51,465.1093,458.4,34636496.0
2024-08-15 04:00:00,474.42,468.76,474.82,468.38,38252215.0
2024-08-16 04:00:00,475.03,472.62,476.41,471.65,38382123.0
2024-08-19 04:00:00,481.27,475.17,481.31,473.37,23613074.0
2024-08-20 04:00:00,480.26,480.35,482.94,478.55,29059040.0
2024-08-21 04:00:00,482.5,481.05,484.37,479.32,25580787.0
2024-08-22 04:00:00,474.85,484.84,485.54,473.81,37678976.0
2024-08-23 04:00:00,480.0,479.24,482.74,475.28,36047508.0
2024-08-26 04:00:00,475.34,479.45,480.38,473.24,27318041.0
2024-08-27 04:00:00,476.76,473.69,477.84,471.71,27472003.0
2024-08-28 04:00:00,471.35,476.29,477.02,467.89,37272236.0
2024-08-29 04:00:00,470.66,473.28,477.93,469.372,40664015.0
2024-08-30 04:00:00,476.27,475.04,476.9,470.51,32706373.0
2024-09-03 04:00:00,461.81,473.2,473.33,459.4101,44971619.0
2024-09-04 04:00:00,460.61,458.67,464.45,457.73,32427852.0
2024-09-05 04:00:00,461.04,458.97,465.36,457.939,34378785.0
2024-09-06 04:00:00,448.69,460.33,461.22,448.19,50603785.0
2024-09-09 04:00:00,454.46,453.06,455.46,449.823428,32917419.0
2024-09-10 04:00:00,458.66,456.24,459.17,452.23,29651319.0
2024-09-11 04:00:00,468.62,459.91,469.37,451.28,57842992.0
2024-09-12 04:00:00,473.22,468.65,474.04,466.8491,39930456.0
2024-09-13 04:00:00,475.34,472.48,476.53,472.25,28922849.0
2024-09-16 04:00:00,473.24,473.19,473.8599,469.89,22581546.0
2024-09-17 04:00:00,473.49,476.29,477.6,470.97,30000988.0
2024-09-18 04:00:00,471.44,474.7,478.83,470.83,39632465.0
2024-09-19 04:00:00,483.36,482.61,486.23,480.49,51886523.0
2024-09-20 04:00:00,482.44,482.49,483.69,478.3,34403263.0
2024-09-23 04:00:00,483.04,482.95,484.14,481.6,24704372.0
2024-09-24 04:00:00,485.37,484.46,486.33,480.17,25949637.0
2024-09-25 04:00:00,485.82,484.74,487.79,484.56,26549866.0
2024-09-26 04:00:00,489.47,493.37,493.7,485.8,32012781.0
2024-09-27 04:00:00,486.75,490.5,490.64,485.56,22848120.0
2024-09-30 04:00:00,488.07,485.78,488.41,482.92,30330605.0
2024-10-01 04:00:00,481.27,487.7,488.0,477.4,42559474.0
2024-10-02 04:00:00,481.95,480.36,483.88,477.72,23668849.0
2024-10-03 04:00:00,481.59,479.74,484.545,478.99,25329070.0
2024-10-04 04:00:00,487.32,487.45,487.88,482.385,30732759.0
2024-10-07 04:00:00,482.1,485.39,486.57,480.87,24972649.0
2024-10-08 04:00:00,489.3,484.66,489.99,483.845,28252117.0
2024-10-09 04:00:00,493.15,489.0,493.73,487.95,24994950.0
2024-10-10 04:00:00,492.59,490.85,494.47,489.53,25747446.0
2024-10-11 04:00:00,493.36,490.74,494.39,490.17,20439497.0
2024-10-14 04:00:00,497.5,495.77,498.83,495.26,25720145.0
2024-10-15 04:00:00,490.85,497.83,498.5,488.68,34695156.0
2024-10-16 04:00:00,490.91,491.18,491.69,487.57,22962776.0
2024-10-17 04:00:00,491.25,496.44,496.49,491.1901,27154758.0
2024-10-18 04:00:00,494.47,494.06,495.57,493.3,24758980.0
2024-10-21 04:00:00,495.42,493.25,496.23,491.31,30336549.0
2024-10-22 04:00:00,495.96,492.73,497.445,491.97,26648041.0
2024-10-23 04:00:00,488.36,493.59,494.25,485.05,39309565.0
2024-10-24 04:00:00,492.32,492.11,493.0,489.44,21805230.0
2024-10-25 04:00:00,495.32,495.14,500.28,494.43,38464943.0
2024-10-28 04:00:00,495.4,498.46,498.52,495.1,20438778.0
2024-10-29 04:00:00,500.16,495.72,501.35,493.85,27896959.0
2024-10-30 04:00:00,496.38,499.39,500.35,495.89,29755960.0
2024-10-31 04:00:00,483.85,492.38,492.43,483.75,41111248.0
2024-11-01 04:00:00,487.43,485.5,490.7507,485.2,33623457.0
2024-11-04 05:00:00,486.01,486.82,489.38,484.2545,23221580.0
2024-11-05 05:00:00,492.21,487.61,492.88,487.52,23962675.0
2024-11-06 05:00:00,505.58,500.56,506.41,499.6,42682198.0
2024-11-07 05:00:00,513.54,508.4,514.33,508.34,32648320.0
2024-11-08 05:00:00,514.14,513.035,514.9175,512.41,22894483.0
2024-11-11 05:00:00,513.84,515.37,515.58,510.92,24056679.0
2024-11-12 05:00:00,512.91,513.77,514.66,509.83,25814288.0
2024-11-13 05:00:00,512.25,512.4,514.98,509.95,24491812.0
2024-11-14 05:00:00,508.69,511.91,512.79,507.77,28379519.0
2024-11-15 05:00:00,496.57,502.94,503.33,494.49,51293304.0
2024-11-18 05:00:00,500.02,498.13,502.14,496.73,27177662.0
2024-11-19 05:00:00,503.46,497.42,503.9536,497.08,24514520.0
2024-11-20 05:00:00,503.17,503.16,503.48,496.555,29549991.0
2024-11-21 05:00:00,504.98,506.24,506.96,497.56,34521738.0
2024-11-22 05:00:00,505.79,504.42,506.53,502.78,23816444.0
2024-11-25 05:00:00,506.59,509.9,511.4525,504.2625,26374916.0
2024-11-26 05:00:00,509.31,508.08,510.14,507.23,26433061.0
2024-11-27 05:00:00,505.3,508.17,508.24,501.93,24753441.0
2024-11-29 05:00:00,509.74,505.93,510.34,505.31,15333968.0
2024-12-02 05:00:00,515.29,511.01,516.26,510.62,25147165.0
2024-12-03 05:00:00,516.87,513.95,517.15,513.37,18597900.0
2024-12-04 05:00:00,523.26,520.32,523.52,519.6,25919972.0
2024-12-05 05:00:00,521.81,523.31,524.0399,521.42,18146132.0
2024-12-06 05:00:00,526.48,522.48,526.72,522.35,23748361.0
2024-12-09 05:00:00,522.38,525.55,526.35,521.22,20674405.0
2024-12-10 05:00:00,520.6,523.62,525.38,519.16,24237090.0
2024-12-11 05:00:00,529.92,525.0,530.61,524.59,32098579.0
2024-12-12 05:00:00,526.5,527.68,528.96,526.02,23492804.0
2024-12-13 05:00:00,530.53,530.46,533.1661,527.3001,28656855.0
2024-12-16 05:00:00,538.17,533.08,539.15,533.0,31918863.0
2024-12-17 05:00:00,535.8,536.36,537.48,534.13,28106770.0
2024-12-18 05:00:00,516.47,535.15,536.8799,515.01,54521255.0
2024-12-19 05:00:00,514.17,521.19,521.7599,513.83,46005404.0
2024-12-20 05:00:00,518.66,510.44,524.82,509.29,60086561.0
2024-12-23 05:00:00,522.87,519.55,523.25,516.13,29346800.0
2024-12-24 05:00:00,529.96,524.83,530.05,524.19,17486215.0
2024-12-26 05:00:00,529.6,528.32,531.24,526.31,18668994.0
2024-12-27 05:00:00,522.56,526.01,526.45,517.86,33839555.0
2024-12-30 05:00:00,515.61,515.51,519.36,511.83,34559078.0
2024-12-31 05:00:00,511.23,516.9,517.66,510.26,29099028.0
2025-01-02 05:00:00,510.23,514.3,516.64,505.71,36209583.0
2025-01-03 05:00:00,518.58,513.35,519.6454,512.53,29049295.0
2025-01-06 05:00:00,524.54,524.02,527.92,522.03,36037329.0
2025-01-07 05:00:00,515.18,525.59,525.99,513.28,36427692.0
2025-01-08 05:00:00,515.27,515.08,516.9199,510.57,30481577.0
2025-01-10 05:00:00,507.19,511.48,511.58,503.92,40399695.0
2025-01-13 05:00:00,505.56,501.2,506.02,499.7,31271060.0
2025-01-14 05:00:00,505.08,508.74,510.155,501.59,33388237.0
2025-01-15 05:00:00,516.7,513.03,517.85,511.46,34926704.0
2025-01-16 05:00:00,513.08,518.98,519.0599,512.95,28162057.0
2025-01-17 05:00:00,521.74,522.85,524.0733,513.1086,51485591.0
2025-01-21 05:00:00,524.8,524.48,525.97,520.06,23613846.0
2025-01-22 05:00:00,531.51,529.57,533.82,529.26,33527488.0
2025-01-23 05:00:00,532.64,529.04,532.76,528.45,23042213.0
2025-01-24 05:00:00,529.63,533.02,533.79,528.15,19657301.0
2025-01-27 05:00:00,514.21,511.0,517.99,510.15,60337855.0
2025-01-28 05:00:00,521.81,515.22,523.0,511.78,32545114.0
2025-01-29 05:00:00,520.83,522.46,522.59,516.8988,26628511.0
2025-01-30 05:00:00,523.05,523.71,526.095,518.21,27327102.0
2025-01-31 05:00:00,522.29,526.92,531.5178,521.19,38721367.0
2025-02-03 05:00:00,518.11,513.47,520.8496,511.05,40506685.0
2025-02-04 05:00:00,524.47,518.63,525.11,518.23,25919283.0
2025-02-05 05:00:00,526.85,521.82,527.01,520.62,21077130.0
